cohort,isolate,drug,raw,cal,y
sl_ext,SAMEA2533720,PZA,0.7844865918159485,0.8365081492973198,1
sl_ext,SAMEA2533753,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533765,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533809,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533865,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533915,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533929,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533942,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533994,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534021,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534031,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534034,PZA,0.8578646183013916,0.9448818897637795,1
sl_ext,SAMEA2534074,PZA,0.7844865918159485,0.8365081492973198,1
sl_ext,SAMEA2534148,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534204,PZA,0.7844865918159485,0.8365081492973198,1
sl_ext,SAMEA2534237,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534243,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534287,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534293,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534340,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534401,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534408,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534409,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534424,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534429,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534435,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534452,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534453,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534512,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534521,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534522,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534527,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534540,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534557,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534632,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534641,PZA,0.7844865918159485,0.8365081492973198,1
sl_ext,SAMEA2534660,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534705,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534728,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534762,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534794,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534802,PZA,0.31243276596069336,0.4049586776859504,0
sl_ext,SAMEA2534807,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534839,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534856,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534857,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534913,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534939,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534954,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2534975,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535001,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535009,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535012,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535046,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535059,PZA,0.7844865918159485,0.8365081492973198,0
sl_ext,SAMEA2535067,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535078,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535082,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535087,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535095,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535158,PZA,0.7844865918159485,0.8365081492973198,0
sl_ext,SAMEA2535171,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535186,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535189,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535215,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535225,PZA,0.7844865918159485,0.8365081492973198,1
sl_ext,SAMEA2535227,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535254,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535275,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535299,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535325,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535342,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535344,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2535355,PZA,0.2140084207057953,0.3058103975535168,0
sl_ext,SAMEA2533356,STR,0.21322618424892426,0.3767441860465116,0
sl_ext,SAMEA2533376,STR,0.9649809002876282,0.9792746113989638,1
sl_ext,SAMEA2533414,STR,0.8668279647827148,0.9669117647058824,0
sl_ext,SAMEA2533427,STR,0.20866179466247559,0.3767441860465116,1
sl_ext,SAMEA2533504,STR,0.21322618424892426,0.3767441860465116,0
sl_ext,SAMEA2533550,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2533579,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2533595,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2533617,STR,0.6129682660102844,0.76,0
sl_ext,SAMEA2533651,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2533673,STR,0.9584379196166992,0.9669117647058824,1
sl_ext,SAMEA2533674,STR,0.9738392233848572,0.9792746113989638,1
sl_ext,SAMEA2533690,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2533702,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2533713,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2533720,STR,0.9649809002876282,0.9792746113989638,1
sl_ext,SAMEA2533753,STR,0.21322618424892426,0.3767441860465116,0
sl_ext,SAMEA2533765,STR,0.8668279647827148,0.9669117647058824,1
sl_ext,SAMEA2533809,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2533865,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2533915,STR,0.384334921836853,0.6170212765957447,0
sl_ext,SAMEA2533929,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2533942,STR,0.19947482645511627,0.33663366336633666,0
sl_ext,SAMEA2533994,STR,0.6612306833267212,0.76,1
sl_ext,SAMEA2534021,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534031,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2534034,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2534074,STR,0.9751291275024414,0.9792746113989638,1
sl_ext,SAMEA2534148,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534204,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2534237,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2534243,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2534287,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2534293,STR,0.384334921836853,0.6170212765957447,1
sl_ext,SAMEA2534340,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2534401,STR,0.21322618424892426,0.3767441860465116,0
sl_ext,SAMEA2534408,STR,0.6129682660102844,0.76,0
sl_ext,SAMEA2534409,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534424,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2534429,STR,0.9732708930969238,0.9792746113989638,1
sl_ext,SAMEA2534435,STR,0.9584379196166992,0.9669117647058824,1
sl_ext,SAMEA2534452,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534453,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534512,STR,0.8668279647827148,0.9669117647058824,0
sl_ext,SAMEA2534521,STR,0.9687582850456238,0.9792746113989638,1
sl_ext,SAMEA2534522,STR,0.9751291275024414,0.9792746113989638,1
sl_ext,SAMEA2534527,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2534540,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2534557,STR,0.21322618424892426,0.3767441860465116,0
sl_ext,SAMEA2534632,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2534641,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2534660,STR,0.384334921836853,0.6170212765957447,1
sl_ext,SAMEA2534705,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534728,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534762,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2534794,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534802,STR,0.9732708930969238,0.9792746113989638,1
sl_ext,SAMEA2534807,STR,0.9584379196166992,0.9669117647058824,1
sl_ext,SAMEA2534839,STR,0.9649809002876282,0.9792746113989638,1
sl_ext,SAMEA2534856,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534857,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534913,STR,0.6129682660102844,0.76,0
sl_ext,SAMEA2534939,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534954,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2534975,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2535001,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2535009,STR,0.6129682660102844,0.76,1
sl_ext,SAMEA2535012,STR,0.520567774772644,0.76,1
sl_ext,SAMEA2535046,STR,0.6612306833267212,0.76,1
sl_ext,SAMEA2535059,STR,0.9738392233848572,0.9792746113989638,1
sl_ext,SAMEA2535067,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2535078,STR,0.384334921836853,0.6170212765957447,0
sl_ext,SAMEA2535082,STR,0.21322618424892426,0.3767441860465116,0
sl_ext,SAMEA2535087,STR,0.9732708930969238,0.9792746113989638,1
sl_ext,SAMEA2535095,STR,0.9584379196166992,0.9669117647058824,1
sl_ext,SAMEA2535158,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2535171,STR,0.5931975245475769,0.76,0
sl_ext,SAMEA2535186,STR,0.19947482645511627,0.33663366336633666,1
sl_ext,SAMEA2535189,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2535215,STR,0.6129682660102844,0.76,1
sl_ext,SAMEA2535225,STR,0.9751291275024414,0.9792746113989638,1
sl_ext,SAMEA2535227,STR,0.384334921836853,0.6170212765957447,0
sl_ext,SAMEA2535254,STR,0.6129682660102844,0.76,0
sl_ext,SAMEA2535275,STR,0.520567774772644,0.76,0
sl_ext,SAMEA2535299,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2535325,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2535342,STR,0.9649809002876282,0.9792746113989638,1
sl_ext,SAMEA2535344,STR,0.20866179466247559,0.3767441860465116,0
sl_ext,SAMEA2535355,STR,0.520567774772644,0.76,1
bel_ext,SAMN02419533,INH,0.9942658543586731,0.991889699918897,1
bel_ext,SAMN02419534,INH,0.9943300485610962,0.991889699918897,1
bel_ext,SAMN02419537,INH,0.04372979700565338,0.024705882352941175,0
bel_ext,SAMN02419541,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419542,INH,0.9936947226524353,0.9881320949432405,1
bel_ext,SAMN02419544,INH,0.33063650131225586,0.30303030303030304,0
bel_ext,SAMN02419546,INH,0.04867589846253395,0.03229974160206718,0
bel_ext,SAMN02419550,INH,0.990467369556427,0.9881320949432405,1
bel_ext,SAMN02419551,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419552,INH,0.9910451173782349,0.9881320949432405,0
bel_ext,SAMN02419555,INH,0.9975675344467163,0.991889699918897,1
bel_ext,SAMN02419556,INH,0.9962645173072815,0.991889699918897,1
bel_ext,SAMN02419558,INH,0.9944257736206055,0.991889699918897,1
bel_ext,SAMN02419559,INH,0.9910320043563843,0.9881320949432405,0
bel_ext,SAMN02419560,INH,0.9934443235397339,0.9881320949432405,1
bel_ext,SAMN02419561,INH,0.9937073588371277,0.9881320949432405,1
bel_ext,SAMN02419563,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419566,INH,0.9976504445075989,0.991889699918897,1
bel_ext,SAMN02419568,INH,0.04867589846253395,0.03229974160206718,0
bel_ext,SAMN02419569,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419570,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419572,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419573,INH,0.9936512112617493,0.9881320949432405,1
bel_ext,SAMN02419575,INH,0.04867589846253395,0.03229974160206718,0
bel_ext,SAMN02419577,INH,0.9932674169540405,0.9881320949432405,1
bel_ext,SAMN02419578,INH,0.997766375541687,0.991889699918897,1
bel_ext,SAMN02419579,INH,0.9934126734733582,0.9881320949432405,1
bel_ext,SAMN02419580,INH,0.9938380122184753,0.9881320949432405,0
bel_ext,SAMN02419581,INH,0.04867589846253395,0.03229974160206718,0
bel_ext,SAMN02419583,INH,0.9944449067115784,0.991889699918897,1
bel_ext,SAMN02419584,INH,0.33063650131225586,0.30303030303030304,0
bel_ext,SAMN02419586,INH,0.9910030364990234,0.9881320949432405,1
bel_ext,SAMN02419587,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419588,INH,0.9943300485610962,0.991889699918897,1
bel_ext,SAMN02419589,INH,0.08034384995698929,0.08494208494208494,0
bel_ext,SAMN02419591,INH,0.9932674169540405,0.9881320949432405,1
bel_ext,SAMN02419592,INH,0.9933701753616333,0.9881320949432405,1
bel_ext,SAMN02419593,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419594,INH,0.9779086709022522,0.9774774774774775,0
bel_ext,SAMN02419595,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419596,INH,0.9943300485610962,0.991889699918897,1
bel_ext,SAMN02419597,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419598,INH,0.30626317858695984,0.30303030303030304,0
bel_ext,SAMN02419599,INH,0.9980668425559998,0.991889699918897,1
bel_ext,SAMN02419600,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419602,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419604,INH,0.990467369556427,0.9881320949432405,1
bel_ext,SAMN02419610,INH,0.9965871572494507,0.991889699918897,1
bel_ext,SAMN02419611,INH,0.9961593151092529,0.991889699918897,1
bel_ext,SAMN02419612,INH,0.9944257736206055,0.991889699918897,1
bel_ext,SAMN02419615,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419617,INH,0.9975784420967102,0.991889699918897,1
bel_ext,SAMN02419618,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419620,INH,0.30626317858695984,0.30303030303030304,0
bel_ext,SAMN02419624,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419625,INH,0.33063650131225586,0.30303030303030304,0
bel_ext,SAMN02419626,INH,0.9975675344467163,0.991889699918897,1
bel_ext,SAMN02419627,INH,0.07783890515565872,0.08494208494208494,0
bel_ext,SAMN02419632,INH,0.07783890515565872,0.08494208494208494,0
bel_ext,SAMN02419633,INH,0.05906612053513527,0.046199701937406856,0
bel_ext,SAMN02419635,INH,0.08034384995698929,0.08494208494208494,0
bel_ext,SAMN02419637,INH,0.9977549910545349,0.991889699918897,1
bel_ext,SAMN02419638,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419639,INH,0.9917495250701904,0.9881320949432405,1
bel_ext,SAMN02419641,INH,0.990467369556427,0.9881320949432405,1
bel_ext,SAMN02419642,INH,0.07783890515565872,0.08494208494208494,0
bel_ext,SAMN02419643,INH,0.9929245710372925,0.9881320949432405,1
bel_ext,SAMN02419644,INH,0.08034384995698929,0.08494208494208494,0
bel_ext,SAMN02419645,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419646,INH,0.30626317858695984,0.30303030303030304,0
bel_ext,SAMN02419647,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419648,INH,0.08034384995698929,0.08494208494208494,0
bel_ext,SAMN02419650,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419651,INH,0.9944449067115784,0.991889699918897,1
bel_ext,SAMN02419653,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419654,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419655,INH,0.9945724606513977,0.991889699918897,1
bel_ext,SAMN02419656,INH,0.9943300485610962,0.991889699918897,1
bel_ext,SAMN02419657,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419658,INH,0.9943300485610962,0.991889699918897,1
bel_ext,SAMN02419660,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419661,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419662,INH,0.9941768646240234,0.9881320949432405,1
bel_ext,SAMN02419666,INH,0.06180960685014725,0.046199701937406856,0
bel_ext,SAMN02419667,INH,0.9941580295562744,0.9881320949432405,1
bel_ext,SAMN02419668,INH,0.9945400357246399,0.991889699918897,1
bel_ext,SAMN02419669,INH,0.9976342916488647,0.991889699918897,1
bel_ext,SAMN02419670,INH,0.9965896606445312,0.991889699918897,1
bel_ext,SAMN02419673,INH,0.07177795469760895,0.08494208494208494,0
bel_ext,SAMN02419675,INH,0.9943116903305054,0.991889699918897,1
bel_ext,SAMN02419677,INH,0.9976578950881958,0.991889699918897,1
bel_ext,SAMN02419678,INH,0.9975675344467163,0.991889699918897,1
bel_ext,SAMN02419679,INH,0.9937073588371277,0.9881320949432405,1
bel_ext,SAMN02419680,INH,0.33063650131225586,0.30303030303030304,0
bel_ext,SAMN02419681,INH,0.33063650131225586,0.30303030303030304,0
bel_ext,SAMN02419685,INH,0.9934443235397339,0.9881320949432405,1
bel_ext,SAMN02419686,INH,0.33063650131225586,0.30303030303030304,1
bel_ext,SAMN02419533,RIF,0.9910444021224976,0.9784735812133072,1
bel_ext,SAMN02419534,RIF,0.9917531609535217,0.9784735812133072,1
bel_ext,SAMN02419537,RIF,0.08984584361314774,0.04435483870967742,0
bel_ext,SAMN02419541,RIF,0.9919402003288269,0.9784735812133072,1
bel_ext,SAMN02419542,RIF,0.9848935008049011,0.9784735812133072,1
bel_ext,SAMN02419544,RIF,0.29666274785995483,0.12871287128712872,0
bel_ext,SAMN02419546,RIF,0.08984584361314774,0.04435483870967742,0
bel_ext,SAMN02419550,RIF,0.9950299263000488,0.9933481152993349,1
bel_ext,SAMN02419551,RIF,0.9959614872932434,0.9938271604938271,1
bel_ext,SAMN02419552,RIF,0.9918294548988342,0.9784735812133072,0
bel_ext,SAMN02419555,RIF,0.9952574372291565,0.9938271604938271,1
bel_ext,SAMN02419556,RIF,0.9851138591766357,0.9784735812133072,1
bel_ext,SAMN02419558,RIF,0.9910444021224976,0.9784735812133072,1
bel_ext,SAMN02419559,RIF,0.9950523972511292,0.9933481152993349,0
bel_ext,SAMN02419560,RIF,0.9873573780059814,0.9784735812133072,1
bel_ext,SAMN02419561,RIF,0.9933428168296814,0.9933481152993349,1
bel_ext,SAMN02419563,RIF,0.9951657056808472,0.9933481152993349,1
bel_ext,SAMN02419566,RIF,0.9938859343528748,0.9933481152993349,1
bel_ext,SAMN02419568,RIF,0.10061462968587875,0.0810126582278481,0
bel_ext,SAMN02419569,RIF,0.9910444021224976,0.9784735812133072,1
bel_ext,SAMN02419570,RIF,0.9872720837593079,0.9784735812133072,1
bel_ext,SAMN02419572,RIF,0.9952574372291565,0.9938271604938271,1
bel_ext,SAMN02419573,RIF,0.9957167506217957,0.9938271604938271,1
bel_ext,SAMN02419575,RIF,0.10061462968587875,0.0810126582278481,0
bel_ext,SAMN02419578,RIF,0.9787614345550537,0.9784735812133072,1
bel_ext,SAMN02419579,RIF,0.9847915172576904,0.9784735812133072,1
bel_ext,SAMN02419580,RIF,0.995361864566803,0.9938271604938271,0
bel_ext,SAMN02419581,RIF,0.08685661852359772,0.04435483870967742,0
bel_ext,SAMN02419583,RIF,0.9879387617111206,0.9784735812133072,1
bel_ext,SAMN02419584,RIF,0.29666274785995483,0.12871287128712872,0
bel_ext,SAMN02419586,RIF,0.9951388835906982,0.9933481152993349,1
bel_ext,SAMN02419587,RIF,0.9872720837593079,0.9784735812133072,1
